Geometry,C11,C12,C22,C16,C26,C66,
000111101110100,0.09266556,0.18290103,0.09266556,0.00000000,0.00000000,0.19663950,
000111101110101,0.08095472,0.15914594,0.08095472,0.00000000,0.00000000,0.18807160,
000111101110110,0.03163728,0.05905914,0.03163728,0.00000000,0.00000000,0.00789966,
000111101110111,0.02834095,0.05236723,0.02834095,0.00000000,0.00000000,0.00672746,
000111101111000,0.02375908,0.04245875,0.02375908,0.00000000,0.00000000,0.00804690,
000111101111001,0.02357217,0.04207970,0.02357217,0.00000000,0.00000000,0.00782168,
000111101111010,0.02086850,0.03700330,0.02086850,0.00000000,0.00000000,0.00743467,
000111101111011,0.01928350,0.03403346,0.01928350,0.00000000,0.00000000,0.00221807,
000111101111100,0.02194267,0.04010903,0.02194267,0.00000000,0.00000000,0.00759212,
000111101111101,0.02169737,0.03961437,0.02169737,0.00000000,0.00000000,0.00591047,
000111101111110,0.01900286,0.03428694,0.01900286,0.00000000,0.00000000,0.00282973,
000111101111111,0.01788880,0.03210597,0.01788880,0.00000000,0.00000000,0.00200130,
000111110000000,0.03489442,0.05741936,0.03489442,0.00000000,0.00000000,0.03182761,
000111110000001,0.03459893,0.05693320,0.03459893,0.00000000,0.00000000,0.03129763,
000111110000010,0.03403485,0.05622683,0.03403485,0.00000000,0.00000000,0.03083114,
000111110000011,0.03353048,0.05595642,0.03353048,0.00000000,0.00000000,0.02803063,
000111110000100,0.03463022,0.05694310,0.03463022,0.00000000,0.00000000,0.03116878,
000111110000101,0.03398215,0.05603608,0.03398215,0.00000000,0.00000000,0.03065557,
000111110000110,0.03251851,0.05403405,0.03251851,0.00000000,0.00000000,0.02119873,
000111110000111,0.03238772,0.05389422,0.03238772,0.00000000,0.00000000,0.02085592,
000111110001000,0.03376432,0.05570529,0.03376432,0.00000000,0.00000000,0.03128890,
000111110001001,0.03351847,0.05521183,0.03351847,0.00000000,0.00000000,0.02872963,
000111110001010,0.03225614,0.05379864,0.03225614,0.00000000,0.00000000,0.02971461,
000111110001011,0.02885108,0.05083274,0.02885108,0.00000000,0.00000000,0.00601579,
000111110001100,0.03300486,0.05468972,0.03300486,0.00000000,0.00000000,0.03067492,
000111110001101,0.03255537,0.05399123,0.03255537,0.00000000,0.00000000,0.02682315,
000111110001110,0.02879691,0.05079927,0.02879691,0.00000000,0.00000000,0.00898041,
000111110001111,0.02846581,0.05053571,0.02846581,0.00000000,0.00000000,0.00586208,
000111110010000,0.02968407,0.05154017,0.02968407,0.00000000,0.00000000,0.02901734,
000111110010001,0.02936944,0.05100169,0.02936944,0.00000000,0.00000000,0.02879691,
000111110010010,0.02851799,0.04958008,0.02851799,0.00000000,0.00000000,0.02803160,
000111110010011,0.02704222,0.04829947,0.02704222,0.00000000,0.00000000,0.02107886,
000111110010100,0.02693639,0.04670768,0.02693639,0.00000000,0.00000000,0.01965109,
000111110010101,0.02643414,0.04594705,0.02643414,0.00000000,0.00000000,0.01079861,
000111110010110,0.02209404,0.03839475,0.02209404,0.00000000,0.00000000,0.00253061,
000111110010111,0.02058003,0.03601014,0.02058003,0.00000000,0.00000000,0.00234950,
000111110011000,0.02426526,0.04289830,0.02426526,0.00000000,0.00000000,0.01613292,
000111110011001,0.02407577,0.04251702,0.02407577,0.00000000,0.00000000,0.01506290,
000111110011010,0.02176511,0.03909072,0.02176511,0.00000000,0.00000000,0.01560062,
000111110011011,0.01933368,0.03416642,0.01933368,0.00000000,0.00000000,0.00302070,
000111110011100,0.02188085,0.03894918,0.02188085,0.00000000,0.00000000,0.00544251,
000111110011101,0.02166804,0.03853321,0.02166804,0.00000000,0.00000000,0.00495789,
000111110011110,0.01923991,0.03412139,0.01923991,0.00000000,0.00000000,0.00220769,
000111110011111,0.01821766,0.03206444,0.01821766,0.00000000,0.00000000,0.00177406,
000111110100000,0.03097255,0.05503707,0.03097255,0.00000000,0.00000000,0.02842648,
000111110100001,0.03071403,0.05460527,0.03071403,0.00000000,0.00000000,0.02810269,
000111110100010,0.03023015,0.05388946,0.03023015,0.00000000,0.00000000,0.02769945,
000111110100011,0.02973422,0.05342706,0.02973422,0.00000000,0.00000000,0.02503360,
000111110100100,0.03068740,0.05450549,0.03068740,0.00000000,0.00000000,0.02790597,
000111110100101,0.03008328,0.05361781,0.03008328,0.00000000,0.00000000,0.02752415,
000111110100110,0.02865017,0.05145013,0.02865017,0.00000000,0.00000000,0.00846908,
000111110100111,0.02850839,0.05127469,0.02850839,0.00000000,0.00000000,0.00592924,
000111110101000,0.03001575,0.05333025,0.03001575,0.00000000,0.00000000,0.02750196,
000111110101001,0.02981262,0.05293463,0.02981262,0.00000000,0.00000000,0.02565474,
000111110101010,0.02884518,0.05151679,0.02884518,0.00000000,0.00000000,0.02619011,
000111110101011,0.02550681,0.04724516,0.02550681,0.00000000,0.00000000,0.00597848,
000111110101100,0.02934369,0.05224019,0.02934369,0.00000000,0.00000000,0.02727365,
000111110101101,0.02894336,0.05162932,0.02894336,0.00000000,0.00000000,0.01602905,
000111110101110,0.02306507,0.04231428,0.02306507,0.00000000,0.00000000,0.00803404,
000111110101111,0.02231368,0.04107872,0.02231368,0.00000000,0.00000000,0.00537055,
000111110110000,0.02642660,0.04738234,0.02642660,0.00000000,0.00000000,0.02216956,
000111110110001,0.02617278,0.04697991,0.02617278,0.00000000,0.00000000,0.02212038,
000111110110010,0.02548841,0.04582730,0.02548841,0.00000000,0.00000000,0.02138591,
000111110110011,0.02433568,0.04534580,0.02433568,0.00000000,0.00000000,0.01981244,
000111110110100,0.02497963,0.04452268,0.02497963,0.00000000,0.00000000,0.01846522,
000111110110101,0.02450212,0.04382224,0.02450212,0.00000000,0.00000000,0.00913532,
000111110110110,0.02031316,0.03669082,0.02031316,0.00000000,0.00000000,0.00247166,
000111110110111,0.01893578,0.03456529,0.01893578,0.00000000,0.00000000,0.00233172,
000111110111000,0.02160951,0.03917831,0.02160951,0.00000000,0.00000000,0.00415034,
000111110111001,0.02145984,0.03889234,0.02145984,0.00000000,0.00000000,0.00409461,
000111110111010,0.01935788,0.03527944,0.01935788,0.00000000,0.00000000,0.00399181,
000111110111011,0.01789717,0.03253059,0.01789717,0.00000000,0.00000000,0.00207671,
000111110111100,0.02030229,0.03673557,0.02030229,0.00000000,0.00000000,0.00382166,
000111110111101,0.02010502,0.03637028,0.02010502,0.00000000,0.00000000,0.00357639,
000111110111110,0.01790234,0.03245278,0.01790234,0.00000000,0.00000000,0.00195230,
000111110111111,0.01695127,0.03066274,0.01695127,0.00000000,0.00000000,0.00164861,
000111111000000,0.02856304,0.04707693,0.02856304,0.00000000,0.00000000,0.01775048,
000111111000001,0.02837394,0.04671899,0.02837394,0.00000000,0.00000000,0.01740786,
000111111000010,0.02797609,0.04610789,0.02797609,0.00000000,0.00000000,0.01719528,
000111111000011,0.02762720,0.04583947,0.02762720,0.00000000,0.00000000,0.01544805,
000111111000100,0.02837880,0.04674971,0.02837880,0.00000000,0.00000000,0.01756824,
000111111000101,0.02797784,0.04607243,0.02797784,0.00000000,0.00000000,0.01723900,
000111111000110,0.02680707,0.04421027,0.02680707,0.00000000,0.00000000,0.01240445,
000111111000111,0.02668658,0.04405811,0.02668658,0.00000000,0.00000000,0.01219148,
000111111001000,0.02502740,0.04112419,0.02502740,0.00000000,0.00000000,0.01743333,
000111111001001,0.02476051,0.04083371,0.02476051,0.00000000,0.00000000,0.01614977,
000111111001010,0.02170095,0.03907757,0.02170095,0.00000000,0.00000000,0.01666522,
000111111001011,0.01892061,0.03385156,0.01892061,0.00000000,0.00000000,0.00223378,
000111111001100,0.02461770,0.04095067,0.02461770,0.00000000,0.00000000,0.01718555,
000111111001101,0.02419275,0.04020799,0.02419275,0.00000000,0.00000000,0.01497885,
000111111001110,0.01896112,0.03395919,0.01896112,0.00000000,0.00000000,0.00444521,
000111111001111,0.01787869,0.03202086,0.01787869,0.00000000,0.00000000,0.00215684,
000111111010000,0.02420804,0.04379261,0.02420804,0.00000000,0.00000000,0.01689580,
000111111010001,0.02402069,0.04341402,0.02402069,0.00000000,0.00000000,0.01621030,
000111111010010,0.02351412,0.04243393,0.02351412,0.00000000,0.00000000,0.01637364,
000111111010011,0.02265324,0.04083215,0.02265324,0.00000000,0.00000000,0.00570284,
000111111010100,0.02164036,0.03957536,0.02164036,0.00000000,0.00000000,0.01118647,
000111111010101,0.02140256,0.03909964,0.02140256,0.00000000,0.00000000,0.00989137,
000111111010110,0.01890999,0.03409878,0.01890999,0.00000000,0.00000000,0.00231546,
000111111010111,0.01786046,0.03203797,0.01786046,0.00000000,0.00000000,0.00195289,
000111111011000,0.02084370,0.03795163,0.02084370,0.00000000,0.00000000,0.01452698,
000111111011001,0.02068985,0.03764859,0.02068985,0.00000000,0.00000000,0.01355916,
000111111011010,0.01880568,0.03453155,0.01880568,0.00000000,0.00000000,0.01401109,
000111111011011,0.01675462,0.03071616,0.01675462,0.00000000,0.00000000,0.00210149,
000111111011100,0.01866012,0.03458246,0.01866012,0.00000000,0.00000000,0.00531013,
000111111011101,0.01849723,0.03425781,0.01849723,0.00000000,0.00000000,0.00476835,
000111111011110,0.01662628,0.03057829,0.01662628,0.00000000,0.00000000,0.00204133,
000111111011111,0.01574908,0.02896068,0.01574908,0.00000000,0.00000000,0.00149176,
000111111100000,0.02496927,0.04585112,0.02496927,0.00000000,0.00000000,0.01567739,
000111111100001,0.02480986,0.04554474,0.02480986,0.00000000,0.00000000,0.01545748,
000111111100010,0.02449049,0.04497081,0.02449049,0.00000000,0.00000000,0.01526688,
000111111100011,0.02419330,0.04457997,0.02419330,0.00000000,0.00000000,0.01361949,
000111111100100,0.02477064,0.04548080,0.02477064,0.00000000,0.00000000,0.01556263,
000111111100101,0.02442536,0.04486567,0.02442536,0.00000000,0.00000000,0.01531762,
000111111100110,0.02334526,0.04293517,0.02334526,0.00000000,0.00000000,0.00479765,
000111111100111,0.02322621,0.04274845,0.02322621,0.00000000,0.00000000,0.00298108,
000111111101000,0.02196273,0.04003363,0.02196273,0.00000000,0.00000000,0.01519628,
000111111101001,0.02178943,0.03970137,0.02178943,0.00000000,0.00000000,0.01425183,
000111111101010,0.01971378,0.03672952,0.01971378,0.00000000,0.00000000,0.01455218,
000111111101011,0.01765920,0.03275441,0.01765920,0.00000000,0.00000000,0.00220708,
000111111101100,0.02171470,0.03974348,0.02171470,0.00000000,0.00000000,0.01506282,
000111111101101,0.02137353,0.03905503,0.02137353,0.00000000,0.00000000,0.00733855,
000111111101110,0.01767133,0.03291939,0.01767133,0.00000000,0.00000000,0.00417450,
000111111101111,0.01676325,0.03110576,0.01676325,0.00000000,0.00000000,0.00208790,
000111111110000,0.02113267,0.04034879,0.02113267,0.00000000,0.00000000,0.01070202,
000111111110001,0.02099792,0.04007758,0.02099792,0.00000000,0.00000000,0.01064015,
000111111110010,0.02063247,0.03934636,0.02063247,0.00000000,0.00000000,0.01050426,
000111111110011,0.02010505,0.03839431,0.02010505,0.00000000,0.00000000,0.00536756,
000111111110100,0.01988744,0.03794707,0.01988744,0.00000000,0.00000000,0.00989585,
000111111110101,0.01967256,0.03751754,0.01967256,0.00000000,0.00000000,0.00831358,
000111111110110,0.01738763,0.03294026,0.01738763,0.00000000,0.00000000,0.00225180,
000111111110111,0.01644560,0.03108395,0.01644560,0.00000000,0.00000000,0.00193465,
000111111111000,0.01838128,0.03497666,0.01838128,0.00000000,0.00000000,0.00405655,
000111111111001,0.01826834,0.03474744,0.01826834,0.00000000,0.00000000,0.00400268,
000111111111010,0.01660576,0.03147300,0.01660576,0.00000000,0.00000000,0.00389929,
000111111111011,0.01557164,0.02939052,0.01557164,0.00000000,0.00000000,0.00170480,
000111111111100,0.01734393,0.03305591,0.01734393,0.00000000,0.00000000,0.00373504,
000111111111101,0.01719880,0.03276128,0.01719880,0.00000000,0.00000000,0.00346680,
000111111111110,0.01554102,0.02941102,0.01554102,0.00000000,0.00000000,0.00183574,
000111111111111,0.01478800,0.02788764,0.01478800,0.00000000,0.00000000,0.00142054,
001000000000000,0.73864523,0.66429794,0.73864523,0.00000000,0.00000000,0.76723519,
001000000000001,0.63847073,0.56193257,0.63847073,0.00000000,0.00000000,0.69876871,
001000000000010,0.52838563,0.47488906,0.52838563,0.00000000,0.00000000,0.63385651,
001000000000011,0.47771147,0.42279731,0.47771147,0.00000000,0.00000000,0.56779973,
001000000000100,0.64697466,0.55476433,0.64697466,0.00000000,0.00000000,0.67326049,
001000000000101,0.52290543,0.45423629,0.52290543,0.00000000,0.00000000,0.61543384,
001000000000110,0.43151522,0.34054867,0.43151522,0.00000000,0.00000000,0.43654984,
001000000000111,0.42711875,0.33442963,0.42711875,0.00000000,0.00000000,0.43612262,
001000000001000,0.53881762,0.47750092,0.53881762,0.00000000,0.00000000,0.64402072,
001000000001001,0.49944646,0.41040279,0.49944646,0.00000000,0.00000000,0.48182999,
001000000001010,0.38240334,0.33971794,0.38240334,0.00000000,0.00000000,0.50792151,
001000000001011,0.31368134,0.26262080,0.31368134,0.00000000,0.00000000,0.39290011,
001000000001100,0.43214686,0.39344307,0.43214686,0.00000000,0.00000000,0.57087172,
001000000001101,0.40259070,0.35685236,0.40259070,0.00000000,0.00000000,0.45231775,
001000000001110,0.31230449,0.26190624,0.31230449,0.00000000,0.00000000,0.37250433,
001000000001111,0.30945615,0.25659370,0.30945615,0.00000000,0.00000000,0.37123194,
001000000010000,0.55277259,0.44857929,0.55277259,0.00000000,0.00000000,0.58058465,
001000000010001,0.46811831,0.40555874,0.46811831,0.00000000,0.00000000,0.54297771,
001000000010010,0.37483015,0.31415727,0.37483015,0.00000000,0.00000000,0.47252327,
001000000010011,0.33512911,0.27758966,0.33512911,0.00000000,0.00000000,0.40365751,
001000000010100,0.47598923,0.34429223,0.47598923,0.00000000,0.00000000,0.43979897,
001000000010101,0.36447869,0.30449036,0.36447869,0.00000000,0.00000000,0.42473793,
001000000010110,0.28003140,0.19558173,0.28003140,0.00000000,0.00000000,0.22043013,
001000000010111,0.27547416,0.19141728,0.27547416,0.00000000,0.00000000,0.22037628,
001000000011000,0.33212495,0.26743212,0.33212495,0.00000000,0.00000000,0.39079370,
001000000011001,0.32721856,0.25777018,0.32721856,0.00000000,0.00000000,0.30061291,
001000000011010,0.29664130,0.24639822,0.29664130,0.00000000,0.00000000,0.33364569,
001000000011011,0.26682822,0.18768342,0.26682822,0.00000000,0.00000000,0.21707815,
001000000011100,0.27344196,0.19576708,0.27344196,0.00000000,0.00000000,0.22234651,
001000000011101,0.27271088,0.19492325,0.27271088,0.00000000,0.00000000,0.21910833,
001000000011110,0.26624090,0.18687119,0.26624090,0.00000000,0.00000000,0.21496568,
001000000011111,0.26429177,0.18345787,0.26429177,0.00000000,0.00000000,0.21454834,
001000000100000,0.65187377,0.53177906,0.65187377,0.00000000,0.00000000,0.57678374,
001000000100001,0.55837215,0.45635563,0.55837215,0.00000000,0.00000000,0.55827084,
001000000100010,0.45769592,0.37910478,0.45769592,0.00000000,0.00000000,0.49516648,
001000000100011,0.40674646,0.33542919,0.40674646,0.00000000,0.00000000,0.46709211,
001000000100100,0.55466450,0.43288663,0.55466450,0.00000000,0.00000000,0.51317799,
001000000100101,0.42936310,0.34984628,0.42936310,0.00000000,0.00000000,0.48233446,
001000000100110,0.34256352,0.23699593,0.34256352,0.00000000,0.00000000,0.32578508,
001000000100111,0.33808274,0.23117214,0.33808274,0.00000000,0.00000000,0.32559302,
001000000101000,0.47819785,0.36566097,0.47819785,0.00000000,0.00000000,0.41663262,
001000000101001,0.44623459,0.31831277,0.44623459,0.00000000,0.00000000,0.34253209,
001000000101010,0.34340173,0.26743982,0.34340173,0.00000000,0.00000000,0.34659312,
001000000101011,0.27148496,0.18727813,0.27148496,0.00000000,0.00000000,0.28518725,
001000000101100,0.37621849,0.29676675,0.37621849,0.00000000,0.00000000,0.39588991,
001000000101101,0.34768627,0.26976298,0.34768627,0.00000000,0.00000000,0.31395933,
001000000101110,0.26750977,0.18165097,0.26750977,0.00000000,0.00000000,0.26564563,
001000000101111,0.26455292,0.17627727,0.26455292,0.00000000,0.00000000,0.26479058,
001000000110000,0.47003225,0.32079602,0.47003225,0.00000000,0.00000000,0.36019073,
001000000110001,0.39396375,0.31024705,0.39396375,0.00000000,0.00000000,0.35819845,
001000000110010,0.31379471,0.21626439,0.31379471,0.00000000,0.00000000,0.29506135,
001000000110011,0.28850126,0.22266416,0.28850126,0.00000000,0.00000000,0.28091833,
001000000110100,0.44231972,0.28222610,0.44231972,0.00000000,0.00000000,0.29167876,
001000000110101,0.33106965,0.24296680,0.33106965,0.00000000,0.00000000,0.27942456,
001000000110110,0.24643880,0.13416625,0.24643880,0.00000000,0.00000000,0.11287148,
001000000110111,0.24241426,0.13069635,0.24241426,0.00000000,0.00000000,0.11259525,
001000000111000,0.24599016,0.13805651,0.24599016,0.00000000,0.00000000,0.10965221,
001000000111001,0.24542926,0.13734258,0.24542926,0.00000000,0.00000000,0.10939991,
001000000111010,0.23801924,0.13177254,0.23801924,0.00000000,0.00000000,0.10904189,
001000000111011,0.23447949,0.12627017,0.23447949,0.00000000,0.00000000,0.10653151,
001000000111100,0.24075909,0.13394497,0.24075909,0.00000000,0.00000000,0.10903126,
001000000111101,0.24015993,0.13316928,0.24015993,0.00000000,0.00000000,0.10799053,
001000000111110,0.23446527,0.12618686,0.23446527,0.00000000,0.00000000,0.10636574,
001000000111111,0.23263334,0.12318237,0.23263334,0.00000000,0.00000000,0.10624261,
001000001000000,0.54511597,0.46803492,0.54511597,0.00000000,0.00000000,0.61893806,
001000001000001,0.49947190,0.39877338,0.49947190,0.00000000,0.00000000,0.48042728,
001000001000010,0.42870128,0.33617514,0.42870128,0.00000000,0.00000000,0.41393598,
001000001000011,0.38594308,0.28663729,0.38594308,0.00000000,0.00000000,0.28315357,
001000001000100,0.47942852,0.40163209,0.47942852,0.00000000,0.00000000,0.55410830,
001000001000101,0.42391505,0.33855916,0.42391505,0.00000000,0.00000000,0.44474129,
001000001000110,0.35741175,0.24485886,0.35741175,0.00000000,0.00000000,0.23479511,
001000001000111,0.35356263,0.23881524,0.35356263,0.00000000,0.00000000,0.23319101,
001000001001000,0.41968496,0.36243772,0.41968496,0.00000000,0.00000000,0.51961355,
001000001001001,0.37971150,0.28705615,0.37971150,0.00000000,0.00000000,0.29016823,
001000001001010,0.24762218,0.20763653,0.24762218,0.00000000,0.00000000,0.33601259,
001000001001011,0.17057085,0.12157620,0.17057085,0.00000000,0.00000000,0.16590752,
001000001001100,0.30868921,0.28029754,0.30868921,0.00000000,0.00000000,0.43775710,
001000001001101,0.27951116,0.23617000,0.27951116,0.00000000,0.00000000,0.24672575,
001000001001110,0.16916393,0.12295923,0.16916393,0.00000000,0.00000000,0.16801519,
001000001001111,0.16625181,0.11785192,0.16625181,0.00000000,0.00000000,0.16511853,
001000001010000,0.35328217,0.32040508,0.35328217,0.00000000,0.00000000,0.49045096,
001000001010001,0.33120585,0.29429630,0.33120585,0.00000000,0.00000000,0.40776527,
001000001010010,0.28963022,0.25071156,0.28963022,0.00000000,0.00000000,0.36329369,
001000001010011,0.25803203,0.20975110,0.25803203,0.00000000,0.00000000,0.24253627,
001000001010100,0.29121776,0.23838997,0.29121776,0.00000000,0.00000000,0.37549598,
001000001010101,0.26147889,0.22007164,0.26147889,0.00000000,0.00000000,0.35842853,
001000001010110,0.20754151,0.14358717,0.20754151,0.00000000,0.00000000,0.15092633,
001000001010111,0.20318291,0.13791702,0.20318291,0.00000000,0.00000000,0.15068814,
001000001011000,0.23608481,0.22046339,0.23608481,0.00000000,0.00000000,0.32946992,
001000001011001,0.23042836,0.21029286,0.23042836,0.00000000,0.00000000,0.23457302,
001000001011010,0.19946206,0.18911166,0.19946206,0.00000000,0.00000000,0.26911327,
001000001011011,0.16290840,0.11575316,0.16290840,0.00000000,0.00000000,0.14600289,
001000001011100,0.16667453,0.12367568,0.16667453,0.00000000,0.00000000,0.15629094,
001000001011101,0.16621604,0.12281667,0.16621604,0.00000000,0.00000000,0.15122515,
001000001011110,0.16142329,0.11442354,0.16142329,0.00000000,0.00000000,0.14605859,
001000001011111,0.15971187,0.11099042,0.15971187,0.00000000,0.00000000,0.14517074,
001000001100000,0.47771469,0.37278466,0.47771469,0.00000000,0.00000000,0.47830485,
001000001100001,0.43799694,0.32362003,0.43799694,0.00000000,0.00000000,0.41402691,
001000001100010,0.37785675,0.27775320,0.37785675,0.00000000,0.00000000,0.34653875,
001000001100011,0.33719276,0.24033001,0.33719276,0.00000000,0.00000000,0.26102736,
001000001100100,0.41299290,0.33304064,0.41299290,0.00000000,0.00000000,0.44895865,
001000001100101,0.35566240,0.27898804,0.35566240,0.00000000,0.00000000,0.38333479,
001000001100110,0.29146841,0.18613126,0.29146841,0.00000000,0.00000000,0.20251934,
001000001100111,0.28745954,0.18010982,0.28745954,0.00000000,0.00000000,0.20133969,
001000001101000,0.37797324,0.28222032,0.37797324,0.00000000,0.00000000,0.35483284,
001000001101001,0.34796583,0.22902852,0.34796583,0.00000000,0.00000000,0.23132950,
001000001101010,0.23452526,0.18194667,0.23452526,0.00000000,0.00000000,0.25251980,
001000001101011,0.15930362,0.09960311,0.15930362,0.00000000,0.00000000,0.13958947,
001000001101100,0.28497193,0.23845603,0.28497193,0.00000000,0.00000000,0.32648783,
001000001101101,0.25794251,0.20188725,0.25794251,0.00000000,0.00000000,0.18805161,
001000001101110,0.15726047,0.09985137,0.15726047,0.00000000,0.00000000,0.13933107,
001000001101111,0.15435634,0.09484827,0.15435634,0.00000000,0.00000000,0.13703104,
001000001110000,0.28100278,0.21461501,0.28100278,0.00000000,0.00000000,0.30862811,
001000001110001,0.26500733,0.20759014,0.26500733,0.00000000,0.00000000,0.30036000,
001000001110010,0.23662928,0.17312968,0.23662928,0.00000000,0.00000000,0.24832271,
001000001110011,0.22184933,0.17651317,0.22184933,0.00000000,0.00000000,0.19987044,
001000001110100,0.27408546,0.20536433,0.27408546,0.00000000,0.00000000,0.26540597,
001000001110101,0.24410189,0.18691941,0.24410189,0.00000000,0.00000000,0.25495504,
001000001110110,0.18921024,0.10914546,0.18921024,0.00000000,0.00000000,0.09813194,
001000001110111,0.18544990,0.10443396,0.18544990,0.00000000,0.00000000,0.09809470,
001000001111000,0.15737779,0.10093409,0.15737779,0.00000000,0.00000000,0.09709465,
001000001111001,0.15703127,0.10029840,0.15703127,0.00000000,0.00000000,0.09675259,
001000001111010,0.15223040,0.09411031,0.15223040,0.00000000,0.00000000,0.09638326,
001000001111011,0.14939815,0.08918383,0.14939815,0.00000000,0.00000000,0.09225361,
001000001111100,0.15350253,0.09747528,0.15350253,0.00000000,0.00000000,0.09627206,
001000001111101,0.15311907,0.09675408,0.15311907,0.00000000,0.00000000,0.09458368,
001000001111110,0.14907536,0.08978510,0.14907536,0.00000000,0.00000000,0.09235650,
001000001111111,0.14759441,0.08685140,0.14759441,0.00000000,0.00000000,0.09204146,
001000010000000,0.53345500,0.47534516,0.53345500,0.00000000,0.00000000,0.62039782,
001000010000001,0.45867813,0.40729845,0.45867813,0.00000000,0.00000000,0.54216481,
001000010000010,0.36972532,0.34408059,0.36972532,0.00000000,0.00000000,0.48938472,
001000010000011,0.32857141,0.29998802,0.32857141,0.00000000,0.00000000,0.40898534,
001000010000100,0.47441531,0.39071296,0.47441531,0.00000000,0.00000000,0.49814478,
001000010000101,0.37526515,0.31970966,0.37526515,0.00000000,0.00000000,0.44719290,
001000010000110,0.29285016,0.22786167,0.29285016,0.00000000,0.00000000,0.26769200,
001000010000111,0.28881011,0.22243164,0.28881011,0.00000000,0.00000000,0.26715901,
001000010001000,0.34371349,0.36002622,0.34371349,0.00000000,0.00000000,0.52850098,
001000010001001,0.31735848,0.30747530,0.31735848,0.00000000,0.00000000,0.35348111,
001000010001010,0.23024773,0.22564177,0.23024773,0.00000000,0.00000000,0.38409807,
001000010001011,0.16942460,0.13486668,0.16942460,0.00000000,0.00000000,0.25139725,
001000010001100,0.27487088,0.27844446,0.27487088,0.00000000,0.00000000,0.43567330,
001000010001101,0.25331428,0.24117695,0.25331428,0.00000000,0.00000000,0.32233097,
001000010001110,0.16843212,0.13469799,0.16843212,0.00000000,0.00000000,0.22711765,
001000010001111,0.16548654,0.12906921,0.16548654,0.00000000,0.00000000,0.22586007,
001000010010000,0.35977454,0.26485982,0.35977454,0.00000000,0.00000000,0.40987843,
001000010010001,0.28584243,0.25013328,0.28584243,0.00000000,0.00000000,0.38096100,
001000010010010,0.20592280,0.18838529,0.20592280,0.00000000,0.00000000,0.33738517,
001000010010011,0.16178605,0.14808988,0.16178605,0.00000000,0.00000000,0.27527156,
001000010010100,0.27564439,0.14387214,0.27564439,0.00000000,0.00000000,0.22769707,
001000010010101,0.18153351,0.14625613,0.18153351,0.00000000,0.00000000,0.21669911,
001000010010110,0.11058142,0.07042218,0.11058142,0.00000000,0.00000000,0.06833934,
001000010010111,0.10592312,0.06729685,0.10592312,0.00000000,0.00000000,0.06762643,
001000010011000,0.17476782,0.16943322,0.17476782,0.00000000,0.00000000,0.24037893,
001000010011001,0.16939190,0.15907275,0.16939190,0.00000000,0.00000000,0.14428603,
001000010011010,0.13890512,0.13867116,0.13890512,0.00000000,0.00000000,0.17975886,
001000010011011,0.10307774,0.06600340,0.10307774,0.00000000,0.00000000,0.05457682,
001000010011100,0.10886646,0.07383231,0.10886646,0.00000000,0.00000000,0.05174760,
001000010011101,0.10827242,0.07299941,0.10827242,0.00000000,0.00000000,0.05078868,
001000010011110,0.10230902,0.06505540,0.10230902,0.00000000,0.00000000,0.04835255,
001000010011111,0.10037904,0.06137990,0.10037904,0.00000000,0.00000000,0.04827566,
001000010100000,0.44185570,0.35657377,0.44185570,0.00000000,0.00000000,0.48803907,
001000010100001,0.37823565,0.32583162,0.37823565,0.00000000,0.00000000,0.46255853,
001000010100010,0.30474339,0.28317529,0.30474339,0.00000000,0.00000000,0.41920058,
001000010100011,0.27016107,0.26085314,0.27016107,0.00000000,0.00000000,0.37702238,
001000010100100,0.39214127,0.29807038,0.39214127,0.00000000,0.00000000,0.42922369,
001000010100101,0.29603172,0.25429651,0.29603172,0.00000000,0.00000000,0.39971695,
001000010100110,0.22238150,0.17122694,0.22238150,0.00000000,0.00000000,0.23827823,
001000010100111,0.21860998,0.16690186,0.21860998,0.00000000,0.00000000,0.23774700,
001000010101000,0.28082365,0.25571930,0.28082365,0.00000000,0.00000000,0.37852970,
001000010101001,0.26669539,0.22965377,0.26669539,0.00000000,0.00000000,0.29415221,
001000010101010,0.20859990,0.19422424,0.20859990,0.00000000,0.00000000,0.30388606,
001000010101011,0.15471196,0.12109445,0.15471196,0.00000000,0.00000000,0.22124276,
001000010101100,0.23495324,0.21919255,0.23495324,0.00000000,0.00000000,0.35763877,
001000010101101,0.21781079,0.19576293,0.21781079,0.00000000,0.00000000,0.26493170,
001000010101110,0.15248463,0.11748688,0.15248463,0.00000000,0.00000000,0.20459160,
001000010101111,0.14961627,0.11224236,0.14961627,0.00000000,0.00000000,0.20341886,
001000010110000,0.29143160,0.16414422,0.29143160,0.00000000,0.00000000,0.23304379,
001000010110001,0.22808200,0.18318406,0.22808200,0.00000000,0.00000000,0.23014370,
001000010110010,0.16479302,0.12853122,0.16479302,0.00000000,0.00000000,0.21214596,
001000010110011,0.14018664,0.14063045,0.14018664,0.00000000,0.00000000,0.21072639,
001000010110100,0.27060326,0.13716709,0.27060326,0.00000000,0.00000000,0.19229762,
